"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FIT","Fitbit, Inc.","4.56","$1.16B","2015","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/fit",
"FPH","Five Point Holdings, LLC","7","$481.39M","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/fph",
"FVRR","Fiverr International Ltd.","28.03","$868.8M","2019","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fvrr",
"FBC","Flagstar Bancorp, Inc.","32.47","$1.83B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fbc",
"DFP","Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.","24.95","$478.08M","2013","n/a","n/a","https://www.nasdaq.com/symbol/dfp",
"PFD","Flaherty & Crumrine Preferred Income Fund Incorporated","14.81","$166.15M","1991","n/a","n/a","https://www.nasdaq.com/symbol/pfd",
"PFO","Flaherty & Crumrine Preferred Income Opportunity Fund Inc","11.5","$144.77M","1992","n/a","n/a","https://www.nasdaq.com/symbol/pfo",
"FFC","Flaherty & Crumrine Preferred Securities Income Fund Inc","19.32","$855.78M","2003","n/a","n/a","https://www.nasdaq.com/symbol/ffc",
"FLC","Flaherty & Crumrine Total Return Fund Inc","20.04","$199.56M","2003","n/a","n/a","https://www.nasdaq.com/symbol/flc",
"FLT","FleetCor Technologies, Inc.","277.77","$23.94B","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/flt",
"FLNG","FLEX LNG Ltd.","11.913","n/a","2019","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/flng",
"FND","Floor & Decor Holdings, Inc.","41.95","$4.12B","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fnd",
"FTK","Flotek Industries, Inc.","3.66","$210.32M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ftk",
"FLO","Flowers Foods, Inc.","23.17","$4.9B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/flo",
"FLS","Flowserve Corporation","51.1","$6.7B","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/fls",
"FLR","Fluor Corporation","31.55","$4.41B","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/flr",
"FLY","Fly Leasing Limited","17.15","$556.56M","2007","n/a","n/a","https://www.nasdaq.com/symbol/fly",
"FMC","FMC Corporation","82.06","$10.8B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/fmc",
"FMX","Fomento Economico Mexicano S.A.B. de C.V.","98.65","$176.5B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/fmx",
"FL","Foot Locker, Inc.","41.77","$4.58B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/fl",
"F","Ford Motor Company","10.04","$40.06B","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/f",
"F^B","Ford Motor Company","25.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/f^b",
"FELP","Foresight Energy LP","0.77","$112.34M","2014","Energy","Coal Mining","https://www.nasdaq.com/symbol/felp",
"FOR","Forestar Group Inc","18.45","$774.16M","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/for",
"FTS","Fortis Inc.","39.94","$17.26B","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/fts",
"FTV","Fortive Corporation","80.82","$27.08B","2016","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ftv",
"FTV^A","Fortive Corporation","1016.6","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftv^a",
"FTAI","Fortress Transportation and Infrastructure Investors LLC","14.86","$1.26B","2015","n/a","n/a","https://www.nasdaq.com/symbol/ftai",
"FSM","Fortuna Silver Mines Inc.","2.93","$469.31M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","55.68","$7.79B","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/fbhs",
"FET","Forum Energy Technologies, Inc.","3.61","$396.78M","2012","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/fet",
"FBM","Foundation Building Materials, Inc.","16.2","$696.4M","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fbm",
"FCPT","Four Corners Property Trust, Inc.","28.7","$1.96B","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fcpt",
"FEDU","Four Seasons Education (Cayman) Inc.","1.94","$96.87M","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/fedu",
"FNV","Franco-Nevada Corporation","82.8","$15.5B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fnv",
"FC","Franklin Covey Company","31.2","$435.66M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/fc",
"FSB","Franklin Financial Network, Inc.","27.25","$401.37M","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/fsb",
"BEN","Franklin Resources, Inc.","34.54","$17.53B","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ben",
"FT","Franklin Universal Trust","7.23","$181.7M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ft",
"FI","Frank&#39;s International N.V.","6.35","$1.43B","2013","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/fi",
"FCX","Freeport-McMoran, Inc.","11.38","$16.51B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/fcx",
"FMS","Fresenius Medical Care Corporation","40.04","$24.45B","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/fms",
"FDP","Fresh Del Monte Produce, Inc.","27.27","$1.33B","1997","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/fdp",
"RESI","Front Yard Residential Corporation","12.44","$667.16M","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/resi",
"FRO","Frontline Ltd.","8.03","$1.36B","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/fro",
"FSK","FS KKR Capital Corp.","6.02","$3.15B","2014","n/a","n/a","https://www.nasdaq.com/symbol/fsk",
"FCN","FTI Consulting, Inc.","84.91","$3.23B","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/fcn",
